"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"FN001";"FN002";"FN003";"FN006";"FN023";"FN024";"Deflator_PIB_Acum"
TRUE;"Boa Vista do Cadeado";"430222";NA;488;2015;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Boa Vista do Cadeado";"430222";NA;488;2016;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Boa Vista do Cadeado";"430222";NA;488;2017;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Boa Vista do Cadeado";"430222";NA;478;2018;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Boa Vista do Cadeado";"430222";NA;478;2019;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Boa Vista do Cadeado";"430222";NA;477;2020;"43022211";"Prefeitura Municipal de Boa Vista do Cadeado";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Boa Vista do Incra";"430223";NA;757;2013;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";757;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Boa Vista do Incra";"430223";NA;761;2014;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";761;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Boa Vista do Incra";"430223";NA;764;2015;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";764;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Boa Vista do Incra";"430223";NA;767;2016;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Boa Vista do Incra";"430223";NA;770;2017;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Boa Vista do Incra";"430223";NA;773;2018;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Boa Vista do Incra";"430223";NA;777;2019;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Boa Vista do Incra";"430223";NA;781;2020;"43022311";"Prefeitura Municipal de Boa Vista do Incra";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Boa Vista do Sul";"430225";NA;403;2016;"43022511";"Prefeitura Municipal de Boa Vista do Sul";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Boa Vista do Sul";"430225";NA;403;2017;"43022511";"Prefeitura Municipal de Boa Vista do Sul";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Boa Vista do Sul";"430225";NA;393;2018;"43022511";"Prefeitura Municipal de Boa Vista do Sul";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Boa Vista do Sul";"430225";NA;392;2019;"43022511";"Prefeitura Municipal de Boa Vista do Sul";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Boa Vista do Sul";"430225";NA;391;2020;"43022511";"Prefeitura Municipal de Boa Vista do Sul";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Bom Jesus";"430230";NA;NA;2013;"43023011";"Prefeitura Municipal de Bom Jesus";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,65389789557186
TRUE;"Bom Jesus";"430230";NA;NA;2014;"43023011";"Prefeitura Municipal de Bom Jesus";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Bom Jesus";"430230";NA;NA;2015;"43023011";"Prefeitura Municipal de Bom Jesus";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Bom Jesus";"430230";NA;NA;2016;"43023011";"Prefeitura Municipal de Bom Jesus";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Bom Jesus";"430230";NA;NA;2017;"43023011";"Prefeitura Municipal de Bom Jesus";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Bom Principio";"430235";NA;NA;2006;"43023511";"Prefeitura Municipal de Bom Principio";"Agua e Esgoto";"Administracao publica direta";NA;0;NA;NA;0;NA;0;0;2,80062449367622
TRUE;"Bom Principio";"430235";NA;NA;2007;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,63120049181058
TRUE;"Bom Principio";"430235";NA;NA;2008;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,41885962441053
TRUE;"Bom Principio";"430235";NA;NA;2009;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,25401278806291
TRUE;"Bom Principio";"430235";NA;NA;2010;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,07890000682123
TRUE;"Bom Principio";"430235";NA;NA;2011;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Bom Principio";"430235";NA;NA;2012;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Bom Principio";"430235";NA;NA;2013;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Bom Principio";"430235";NA;NA;2014;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Bom Principio";"430235";NA;NA;2015;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Bom Principio";"430235";NA;NA;2016;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Bom Principio";"430235";NA;NA;2017;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Bom Principio";"430235";NA;NA;2018;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Bom Principio";"430235";NA;NA;2019;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Bom Principio";"430235";NA;NA;2020;"43023511";"Prefeitura Municipal de Bom Principio";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Bozano";"430258";NA;559;2009;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;2,25401278806291
TRUE;"Bozano";"430258";NA;629;2010;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,07890000682123
TRUE;"Bozano";"430258";NA;626;2011;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Bozano";"430258";NA;623;2012;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Bozano";"430258";NA;643;2013;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Bozano";"430258";NA;641;2014;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Bozano";"430258";NA;640;2015;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Bozano";"430258";NA;638;2016;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Bozano";"430258";NA;637;2017;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Bozano";"430258";NA;610;2018;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Bozano";"430258";NA;607;2019;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Bozano";"430258";NA;604;2020;"43025811";"Prefeitura Municipal de Bozano";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Brochier";"430265";NA;NA;2008;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,41885962441053
TRUE;"Brochier";"430265";NA;NA;2009;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,25401278806291
TRUE;"Brochier";"430265";NA;NA;2012;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Brochier";"430265";NA;NA;2013;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Brochier";"430265";NA;NA;2014;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Brochier";"430265";NA;NA;2015;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Brochier";"430265";NA;NA;2016;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Brochier";"430265";NA;NA;2017;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Brochier";"430265";NA;NA;2018;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Brochier";"430265";NA;NA;2019;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Brochier";"430265";NA;NA;2020;"43026511";"Prefeitura Municipal de Brochier";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Butia";"430270";NA;NA;2009;"43027011";"Prefeitura Municipal de Butia";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,25401278806291
TRUE;"Camaqua";"430350";NA;NA;2012;"43035011";"Prefeitura Municipal de Camaqua";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,77801573043844
TRUE;"Camaqua";"430350";NA;NA;2013;"43035011";"Prefeitura Municipal de Camaqua";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,65389789557186
TRUE;"Camargo";"430355";NA;NA;2009;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,25401278806291
TRUE;"Camargo";"430355";NA;NA;2010;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,07890000682123
TRUE;"Camargo";"430355";NA;NA;2011;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Camargo";"430355";NA;NA;2012;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Camargo";"430355";NA;NA;2013;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Camargo";"430355";NA;NA;2014;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Camargo";"430355";NA;NA;2015;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Camargo";"430355";NA;NA;2016;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Camargo";"430355";NA;NA;2017;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Camargo";"430355";NA;NA;2018;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Camargo";"430355";NA;NA;2019;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Camargo";"430355";NA;NA;2020;"43035511";"Prefeitura Municipal de Camargo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Cambara do Sul";"430360";NA;NA;2011;"43036011";"Prefeitura Municipal de Cambara do Sul";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,91924577695589
TRUE;"Cambara do Sul";"430360";NA;NA;2012;"43036011";"Prefeitura Municipal de Cambara do Sul";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,77801573043844
TRUE;"Campestre da Serra";"430367";NA;NA;2014;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;898;0;NA;0;0;NA;NA;1,5335636103439
TRUE;"Campestre da Serra";"430367";NA;NA;2015;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;900;0;NA;0;0;NA;NA;1,4256931699566
TRUE;"Campestre da Serra";"430367";NA;NA;2016;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;900;0;NA;0;0;NA;NA;1,31882112389926
TRUE;"Campestre da Serra";"430367";NA;NA;2017;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;900;0;NA;0;0;NA;NA;1,27211682384148
TRUE;"Campestre da Serra";"430367";NA;NA;2018;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;900;0;NA;0;0;NA;NA;1,21741199776024
TRUE;"Campestre da Serra";"430367";NA;NA;2019;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;900;0;NA;0;0;NA;NA;1,16806970945097
TRUE;"Campestre da Serra";"430367";NA;NA;2020;"43036711";"Prefeitura Municipal de Campestre da Serra";"Esgoto";"Administracao publica direta";NA;905;0;NA;0;0;NA;NA;1,1109637043
TRUE;"Campina das Missoes";"430370";NA;NA;2010;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;0;2,07890000682123
TRUE;"Campina das Missoes";"430370";NA;NA;2011;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Campina das Missoes";"430370";NA;NA;2012;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Campina das Missoes";"430370";NA;NA;2013;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Campina das Missoes";"430370";NA;NA;2014;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Campina das Missoes";"430370";NA;NA;2015;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Campina das Missoes";"430370";NA;NA;2016;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Campina das Missoes";"430370";NA;NA;2018;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Campina das Missoes";"430370";NA;NA;2019;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Campina das Missoes";"430370";NA;NA;2020;"43037011";"Prefeitura Municipal de Campina das Missoes";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Campinas do Sul";"430380";NA;NA;2015;"43038011";"Prefeitura Municipal de Campinas do Sul";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Campo Novo";"430400";NA;NA;2019;"43040011";"Prefeitura Municipal de Campo Novo";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Campo Novo";"430400";NA;NA;2020;"43040011";"Prefeitura Municipal de Campo Novo";"Agua";"Administracao publica direta";NA;NA;0;0;NA;0;NA;NA;1,1109637043
TRUE;"Candelaria";"430420";NA;NA;2009;"43042011";"Prefeitura Municipal de Candelaria";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;2,25401278806291
TRUE;"Candelaria";"430420";NA;NA;2012;"43042011";"Prefeitura Municipal de Candelaria";"Esgoto";"Administracao publica direta";NA;NA;0;NA;0;0;NA;NA;1,77801573043844
TRUE;"Candiota";"430435";NA;NA;2011;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Candiota";"430435";NA;NA;2012;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Candiota";"430435";NA;NA;2017;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Candiota";"430435";NA;NA;2018;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Candiota";"430435";NA;NA;2019;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Candiota";"430435";NA;NA;2020;"43043511";"Prefeitura Municipal de Candiota";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Cangucu";"430450";NA;NA;2009;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;2,25401278806291
TRUE;"Cangucu";"430450";NA;NA;2010;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;NA;2,07890000682123
TRUE;"Cangucu";"430450";NA;NA;2011;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,91924577695589
TRUE;"Cangucu";"430450";NA;NA;2012;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,77801573043844
TRUE;"Cangucu";"430450";NA;NA;2013;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,65389789557186
TRUE;"Cangucu";"430450";NA;NA;2014;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,5335636103439
TRUE;"Cangucu";"430450";NA;NA;2015;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Cangucu";"430450";NA;NA;2016;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
TRUE;"Cangucu";"430450";NA;NA;2017;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,27211682384148
TRUE;"Cangucu";"430450";NA;NA;2018;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,21741199776024
TRUE;"Cangucu";"430450";NA;NA;2019;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,16806970945097
TRUE;"Cangucu";"430450";NA;NA;2020;"43045011";"Prefeitura Municipal de Cangucu";"Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;1,1109637043
TRUE;"Canudos do Vale";"430461";NA;459;2009;"43046111";"Prefeitura Municipal de Canudos do Vale";"Agua";"Administracao publica direta";NA;NA;NA;NA;NA;NA;0;0;2,25401278806291
TRUE;"Canudos do Vale";"430461";NA;419;2013;"43046111";"Prefeitura Municipal de Canudos do Vale";"Agua";"Administracao publica direta";150;NA;NA;NA;NA;0;NA;NA;1,65389789557186
TRUE;"Canudos do Vale";"430461";NA;417;2014;"43046111";"Prefeitura Municipal de Canudos do Vale";"Agua";"Administracao publica direta";203;NA;NA;NA;NA;0;NA;NA;1,5335636103439
TRUE;"Canudos do Vale";"430461";NA;416;2015;"43046111";"Prefeitura Municipal de Canudos do Vale";"Agua";"Administracao publica direta";205;NA;NA;NA;NA;NA;NA;NA;1,4256931699566
TRUE;"Canudos do Vale";"430461";NA;415;2016;"43046111";"Prefeitura Municipal de Canudos do Vale";"Agua";"Administracao publica direta";205;NA;NA;NA;NA;NA;NA;NA;1,31882112389926
