Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Novo Cabrais";4045;572;2013;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";2868;558;57530.28;57530.28;NA;57530.28;NA;NA;NA;NA
"Novo Cabrais";4067;575;2014;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";3057;575;57822.57;57822.57;NA;61532.73;NA;NA;NA;NA
"Novo Cabrais";4087;578;2015;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";3132;618;60952.47;60952.47;NA;65363.28;NA;NA;NA;NA
"Novo Cabrais";4107;581;2016;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";3132;618;73732.68;73732.68;NA;78143.49;NA;NA;NA;NA
"Novo Cabrais";4125;583;2017;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";3169;620;26326.6;26326.6;NA;30150;NA;NA;NA;NA
"Novo Cabrais";4169;589;2018;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";3752;620;125775.76;125775.76;NA;127134.22;NA;NA;NA;NA
"Novo Cabrais";4196;593;2019;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";4044;750;155482.16;155482.16;NA;209611.28;NA;NA;NA;NA
"Novo Cabrais";4222;597;2020;"Prefeitura Municipal de Novo Cabrais";"Agua e Esgoto";"Administracao publica direta";4188;760;129598.54;129598.54;NA;229094.57;NA;NA;NA;NA
"Novo Hamburgo";245597;241226;2003;"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Administracao publica direta";221061;4455;24773039.55;24367971.8;71215.97;23109020.46;333851.78;1636820.22;67341.27;NA
"Novo Hamburgo";251854;247371;2004;"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Administracao publica direta";214326;2553;27927186.69;27379691.6;94556.95;28112689.26;452938.14;3344951.68;210574.9;NA
"Novo Hamburgo";255317;250773;2005;"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";244398;4697;29851357.22;29170363.03;102007.81;29436777.43;578986.38;2241694.92;5503.15;NA
"Novo Hamburgo";258754;254148;2006;"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";247849;4690;32150700.34;31576622.2;106997.99;31861910.23;467080.15;1596707.28;NA;NA
"Novo Hamburgo";253067;248563;2007;"Servicos de Agua e Esgoto de Novo Hamburgo";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";249717;5772;33404129.83;32795970;111808.32;30335710.48;496351.51;1838078.23;NA;NA
"Pinhal";2513;1290;2010;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";1890;510;192544.28;192544.28;NA;192544.28;NA;NA;NA;NA
"Pinhal";2514;1291;2011;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2514;510;192544.28;192544.28;NA;192544.28;NA;NA;NA;NA
"Pinhal";2515;1291;2012;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2515;510;193500;190000;3500;190000;NA;NA;NA;NA
"Pinhal";2602;1336;2013;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2515;510;193500;190000;3500;19000;NA;NA;NA;NA
"Pinhal";2606;1338;2014;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2522;515;193430;189930;3500;19100;NA;NA;NA;NA
"Pinhal";2609;1339;2015;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2525;515;210300;205000;5300;210300;NA;NA;NA;NA
"Pinhal";2613;1341;2016;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2525;515;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2616;1343;2017;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2616;570;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2577;1323;2018;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2577;570;210500;205000;5500;210500;NA;NA;NA;NA
"Pinhal";2579;1324;2019;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2577;570;214150.5;208350.5;5800;214150.5;NA;NA;NA;NA
"Pinhal";2580;1324;2020;"Prefeitura Municipal de Pinhal";"Agua e Esgoto";"Administracao publica direta";2580;570;216600.5;210500.5;6100;228500;NA;NA;NA;NA
"Pinhal Grande";4581;1798;2009;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4450;1600;222000;180000;42000;165000;NA;20000;8000;NA
"Pinhal Grande";4452;1887;2011;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4400;1680;166813.76;132000;34813.76;166813.76;NA;NA;NA;NA
"Pinhal Grande";4433;1879;2012;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4400;1700;176000;138000;38000;178000;NA;NA;NA;NA
"Pinhal Grande";4577;1940;2013;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4500;1710;184780;141910;42870;184780;NA;NA;NA;NA
"Pinhal Grande";4552;1929;2016;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;279800.23;205109.07;56434.73;400387.02;NA;NA;NA;18256.43
"Pinhal Grande";4544;1926;2017;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;307139.48;247784.93;59354.55;420000;NA;NA;NA;NA
"Pinhal Grande";4372;1853;2018;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4000;1455;341011.15;267689.43;73321.72;420000;NA;NA;NA;NA
"Pinhal Grande";4350;1844;2019;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4350;1844;383337.25;292443.17;90894.08;388337.25;NA;NA;NA;NA
"Pinhal Grande";4329;1835;2020;"Prefeitura Municipal de Pinhal Grande";"Agua e Esgoto";"Administracao publica direta";4329;1835;318572.8;238557.69;80015.11;318572.8;NA;NA;NA;NA
"Ponte Preta";1750;512;2010;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1750;122;29884;29884;NA;29884;NA;8000;NA;NA
"Ponte Preta";1729;506;2011;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1729;140;31522;31522;NA;51372.65;NA;NA;NA;NA
"Ponte Preta";1709;500;2012;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1709;150;36770;36770;NA;54000;NA;NA;NA;NA
"Ponte Preta";1757;514;2013;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1757;160;37029.35;37029.35;NA;41000;NA;NA;NA;NA
"Ponte Preta";1743;510;2014;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1743;160;34547.4;34547.4;NA;36000;NA;NA;NA;NA
"Ponte Preta";1730;506;2015;"Prefeitura Municipal de Ponte Preta";"Agua e Esgoto";"Administracao publica direta";1730;165;37750.82;37750.82;NA;35800;NA;NA;NA;NA
"Porto Vera Cruz";1806;429;2011;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1729;354;189000;189000;NA;180509.66;NA;NA;NA;NA
"Porto Vera Cruz";1760;418;2012;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1729;354;182432.58;182432.57;0.01;180933.38;NA;NA;NA;NA
"Porto Vera Cruz";1797;427;2013;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1729;354;237732.49;237732.48;0.01;217567.19;NA;NA;NA;NA
"Porto Vera Cruz";1764;419;2014;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1764;354;242700;242700;NA;235000;NA;NA;NA;NA
"Porto Vera Cruz";1733;412;2015;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1733;347;250006;250006;NA;241723.38;NA;NA;NA;NA
"Porto Vera Cruz";1704;405;2016;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1704;347;260785.76;260785.76;NA;259568.87;NA;NA;NA;NA
"Porto Vera Cruz";1676;398;2017;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1676;341;289617.93;289617.93;NA;289617.93;NA;NA;NA;NA
"Porto Vera Cruz";1415;336;2018;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1415;288;286927.73;286927.73;NA;286927.73;NA;NA;NA;NA
"Porto Vera Cruz";1360;323;2019;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1360;150;333981.85;333981.85;NA;333981.85;NA;NA;NA;NA
"Porto Vera Cruz";1308;311;2020;"Prefeitura Municipal de Porto Vera Cruz";"Agua e Esgoto";"Administracao publica direta";1308;100;352965.41;352965.41;NA;352965.41;NA;NA;NA;NA
"Protasio Alves";1992;425;2011;"Prefeitura Municipal de Protasio Alves";"Agua e Esgoto";"Administracao publica direta";1980;1930;70658.01;70658.01;NA;70658.01;NA;NA;NA;NA
"Quatro Irmaos";1777;917;2011;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";917;917;14702.45;14702.45;NA;14702.45;NA;NA;NA;NA
"Quatro Irmaos";1779;918;2012;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";917;917;19626.46;19626.46;NA;24731.44;NA;NA;NA;NA
"Quatro Irmaos";1842;951;2013;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";925;925;19206.37;19206.37;NA;19206.37;NA;NA;NA;NA
"Quatro Irmaos";1846;953;2014;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;38862.51;38862.51;NA;38862.51;NA;NA;NA;NA
"Quatro Irmaos";1849;954;2015;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;39976.87;39976.87;NA;39976.87;NA;NA;NA;NA
"Quatro Irmaos";1852;956;2016;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;59195.7;59195.7;NA;59195;NA;NA;NA;NA
"Quatro Irmaos";1856;958;2017;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;44943.91;44943.91;NA;NA;NA;NA;NA;NA
"Quatro Irmaos";1846;953;2018;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;47184.12;47184.12;NA;NA;NA;NA;NA;NA
"Quatro Irmaos";1849;954;2019;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;62844.31;62844.31;NA;NA;NA;NA;NA;NA
"Quatro Irmaos";1856;958;2020;"Prefeitura Municipal de Quatro Irmaos";"Agua e Esgoto";"Administracao publica direta";935;935;79945.28;79945.28;NA;NA;NA;NA;NA;NA
"Relvado";2244;723;2009;"Prefeitura Municipal de Relvado";"Agua e Esgoto";"Administracao publica direta";1923;1573;156800;78400;NA;NA;78400;18400;NA;NA
"Saldanha Marinho";3019;1922;2009;"Prefeitura Municipal de Saldanha Marinho";"Agua e Esgoto";"Administracao publica direta";3019;3019;105640;105640;NA;98053;NA;16724;NA;NA
"Saldanha Marinho";2869;1927;2010;"Prefeitura Municipal de Saldanha Marinho";"Agua e Esgoto";"Administracao publica direta";1927;1927;115556.82;115556.82;NA;138945.93;NA;46349.32;7500;NA
"Salvador das Missoes";2633;840;2003;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2665;12;NA;97991.41;NA;97991.41;NA;10704.29;NA;NA
"Salvador das Missoes";2611;833;2004;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2745;48;99315.18;99315.18;NA;99315.18;NA;70326.55;NA;NA
"Salvador das Missoes";2599;829;2005;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2892;48;96000;96000;NA;96000;NA;1300;NA;NA
"Salvador das Missoes";2587;825;2006;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2559;48;122500;122500;NA;120400;NA;1500;NA;NA
"Salvador das Missoes";2601;1017;2007;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2567;48;124450.37;124450.37;NA;124450.37;NA;1650;NA;NA
"Salvador das Missoes";2673;1045;2008;"Prefeitura Municipal de Salvador das Missoes";"Agua e Esgoto";"Administracao publica direta";2673;48;132413.57;132413.57;NA;142413.57;NA;1300;NA;NA
"Santa Tereza";1729;630;2011;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1729;630;198240.01;198240;0.01;199240;NA;NA;NA;NA
"Santa Tereza";1725;629;2012;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1725;630;223146.27;223146.26;0.01;223146.26;NA;NA;NA;NA
"Santa Tereza";1782;650;2013;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1782;1782;243683.96;243683.95;0.01;243683.95;NA;NA;NA;NA
"Santa Tereza";1781;649;2014;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1781;1781;295341.01;295341;0.01;295341.04;NA;NA;NA;NA
"Santa Tereza";1781;649;2015;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1781;1781;297054.91;297054.9;0.01;297054.97;NA;NA;NA;NA
"Santa Tereza";1780;649;2016;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1780;1780;330940.18;330940.17;0.01;330940.29;NA;NA;NA;NA
"Santa Tereza";1780;649;2017;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1780;1780;355017.9;355017.89;0.01;355017.99;NA;NA;NA;NA
"Santa Tereza";1734;632;2018;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1689;248;358178.22;358178.21;0.01;358178.21;NA;NA;NA;NA
"Santa Tereza";1729;630;2019;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1692;248;369805.98;369805.97;0.01;369805.97;NA;NA;NA;NA
"Santa Tereza";1726;629;2020;"Prefeitura Municipal de Santa Tereza";"Agua e Esgoto";"Administracao publica direta";1690;246;372847.52;372847.51;0.01;372847.51;NA;NA;NA;NA
"Sao Gabriel";62594;55705;2013;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55705;9964;11614996.18;10400287.08;1214709.1;11339886;NA;NA;NA;NA
"Sao Gabriel";62692;55793;2014;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55793;10699;13566678.11;12296681.78;1269996.33;12677535.08;NA;NA;NA;NA
"Sao Gabriel";62785;55875;2015;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55875;10902;13543122.22;12127052.13;1416070.09;13343374.03;NA;NA;NA;NA
"Sao Gabriel";62874;55954;2016;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55954;11108;15921609.1;14277661.13;1643947.97;15436364.81;NA;NA;NA;NA
"Sao Gabriel";62957;56028;2017;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";56028;12062;17987837.17;16212242.81;1775594.36;17483565.06;NA;NA;NA;NA
"Sao Gabriel";62061;55231;2018;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55231;10767;19730702.79;17865517.38;1865185.41;19839747.73;NA;NA;NA;NA
"Sao Gabriel";62105;55270;2019;"Sao Gabriel Saneamento S.A";"Agua e Esgoto";"Administracao publica direta";55231;10767;20284969.28;18432372.63;1852596.65;20589438.4;NA;NA;NA;NA
"Sao Joao do Polesine";2572;1322;2012;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1322;1322;161123;161123;NA;161123;NA;NA;NA;NA
"Sao Joao do Polesine";2657;1365;2013;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1322;1322;161123;161123;NA;161123;NA;NA;NA;NA
"Sao Joao do Polesine";2654;1364;2014;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1364;1364;179088.69;179088.69;NA;179088.69;NA;NA;NA;NA
"Sao Joao do Polesine";2651;1362;2015;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1364;1364;206031.14;206031.13;0.01;206031.15;NA;NA;NA;NA
"Sao Joao do Polesine";2649;1361;2016;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1364;1364;222070.15;222070.15;NA;222070.15;NA;NA;NA;NA
"Sao Joao do Polesine";2646;1360;2017;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1364;1364;233100;233100;NA;233100;NA;NA;NA;NA
"Sao Joao do Polesine";2561;1316;2018;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1380;1405;247566.1;247566.1;NA;247566.1;NA;NA;NA;NA
"Sao Joao do Polesine";2552;1311;2019;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1380;1405;255774.2;255774.2;NA;255774.2;NA;NA;NA;NA
"Sao Joao do Polesine";2543;1307;2020;"Prefeitura Municipal de Sao Joao do Polesine";"Agua e Esgoto";"Administracao publica direta";1380;1405;NA;NA;NA;NA;NA;NA;NA;NA
"Sao Vendelino";1891;1227;2009;"Prefeitura Municipal de Sao Vendelino";"Agua e Esgoto";"Administracao publica direta";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Segredo";7366;1860;2014;"Prefeitura Municipal de Segredo";"Agua e Esgoto";"Administracao publica direta";1860;1860;239249.31;239249.31;NA;239249.31;NA;NA;NA;NA
"Segredo";7388;1865;2015;"Prefeitura Municipal de Segredo";"Agua e Esgoto";"Administracao publica direta";1860;1860;250000;250000;NA;250000;NA;NA;NA;NA
"Travesseiro";2312;886;2011;"Prefeitura Municipal de Travesseiro";"Agua e Esgoto";"Administracao publica direta";800;400;40000;20000;20000;50000;NA;NA;NA;NA
"Travesseiro";2309;885;2012;"Prefeitura Municipal de Travesseiro";"Agua e Esgoto";"Administracao publica direta";800;400;65000;40000;25000;65000;NA;NA;NA;NA
"Travesseiro";2387;915;2013;"Prefeitura Municipal de Travesseiro";"Agua e Esgoto";"Administracao publica direta";800;400;65000;40000;25000;65000;NA;NA;NA;NA
"Travesseiro";2388;915;2014;"Prefeitura Municipal de Travesseiro";"Agua e Esgoto";"Administracao publica direta";814;401;65000;40000;25000;65000;NA;NA;NA;NA
"Tres Forquilhas";3128;274;2009;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";1920;30;NA;NA;NA;NA;NA;NA;NA;NA
"Tres Forquilhas";2890;382;2011;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";697;697;167280;167280;NA;167280;NA;NA;NA;NA
"Tres Forquilhas";2865;379;2012;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";685;685;143400;143400;NA;143400;NA;NA;NA;NA
"Tres Forquilhas";2953;390;2013;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";685;685;150570;150570;NA;150570;NA;NA;NA;NA
"Tres Forquilhas";2938;388;2014;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";685;685;162200;162200;NA;162200;NA;NA;NA;NA
"Tres Forquilhas";2924;386;2015;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";695;685;175800;175800;NA;175800;NA;NA;NA;NA
"Tres Forquilhas";2910;384;2016;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";2000;685;185000;185000;NA;185000;NA;NA;NA;NA
"Tres Forquilhas";2898;383;2017;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";2120;715;188000;188000;NA;188000;NA;NA;NA;NA
"Tres Forquilhas";2725;360;2018;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";2303;720;201500;201500;NA;201500;NA;NA;NA;NA
"Tres Forquilhas";2697;356;2019;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";2350;720;202000;202000;NA;202000;NA;NA;NA;NA
"Tres Forquilhas";2669;353;2020;"Prefeitura Municipal de Tres Forquilhas";"Agua e Esgoto";"Administracao publica direta";2350;720;163049.92;163049.92;NA;163049.92;NA;NA;NA;NA
"Tunas";4395;1375;2010;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";2850;500;125870;125870;NA;125870;NA;4478;2540;NA
"Tunas";4402;1377;2011;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";3100;500;150000;150000;NA;185000;NA;NA;NA;NA
"Tunas";4408;1379;2012;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";3100;500;150000;150000;NA;185000;NA;NA;NA;NA
"Tunas";4565;1428;2013;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";3100;500;150000;150000;NA;185000;NA;NA;NA;NA
"Tunas";4576;1432;2014;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";3100;800;158324.58;158324.58;NA;210466.76;NA;NA;NA;NA
"Tunas";4586;1435;2015;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";4250;825;212389.49;212389.49;NA;278115.39;NA;NA;NA;NA
"Tunas";4595;1438;2016;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";4250;825;212389.5;212389.49;0.01;278115.3;NA;NA;NA;NA
"Tunas";4577;1432;2020;"Prefeitura Municipal de Tunas";"Agua e Esgoto";"Administracao publica direta";4577;1432;308822.67;276397.67;32425;384206.06;NA;NA;NA;NA
"Tupanci do Sul";1591;478;2014;"Prefeitura Municipal de Tupanci do Sul";"Agua e Esgoto";"Administracao publica direta";1500;1001;11536.83;11535.83;1;11536.83;NA;NA;NA;NA
"Tupandi";4421;3066;2016;"Prefeitura Municipal de Tupandi";"Agua e Esgoto";"Administracao publica direta";330;330;14360.78;14360.78;NA;NA;NA;NA;NA;NA
"Tupandi";4472;3101;2017;"Prefeitura Municipal de Tupandi";"Agua e Esgoto";"Administracao publica direta";4215;435;25929.94;25929.94;NA;NA;NA;NA;NA;NA
"Tupandi";4767;3306;2018;"Prefeitura Municipal de Tupandi";"Agua e Esgoto";"Administracao publica direta";4215;435;32936.84;32936.84;NA;30989;NA;NA;NA;NA
"Tupandi";4855;3367;2019;"Prefeitura Municipal de Tupandi";"Agua e Esgoto";"Administracao publica direta";4215;435;68013;68013;NA;68013.62;NA;NA;NA;NA
"Tupandi";4939;3425;2020;"Prefeitura Municipal de Tupandi";"Agua e Esgoto";"Administracao publica direta";660;390;80755.21;80755.21;NA;80755.21;NA;NA;NA;NA
"Ubiretama";2239;488;2012;"Prefeitura Municipal de Ubiretama";"Agua e Esgoto";"Administracao publica direta";2239;2000;51067.99;51067.99;NA;51067.99;NA;NA;NA;NA
"Vale Verde";3283;890;2012;"Prefeitura Municipal de Vale Verde";"Agua e Esgoto";"Administracao publica direta";3122;300;110000;110000;NA;110000;NA;NA;NA;NA
"Vanini";2045;945;2009;"Prefeitura Municipal de Vanini";"Agua e Esgoto";"Administracao publica direta";2045;945;164262;164262;NA;151596;NA;NA;NA;NA
"Vera Cruz";20537;8457;1998;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";18500;11600;557197.59;474992;82205.59;548337.52;NA;163235.8;19750;NA
"Vera Cruz";20980;8639;1999;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";19290;12150;708344.37;607908.75;100435.62;708853.2;NA;237683.95;2962.5;NA
"Vera Cruz";21300;9901;2000;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";19980;12390;759485.53;652437.99;107047.54;796721.73;NA;18804.75;152301.54;NA
"Vera Cruz";21719;10096;2001;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";21540;12599;975558.38;858730.28;116828.1;975558.38;NA;40851.8;NA;NA
"Vera Cruz";22013;10232;2002;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";21906;12813;989339.16;849777.78;139561.38;1193167.63;NA;14091.04;NA;NA
"Vera Cruz";22344;10386;2003;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";22230;13103;1222843.17;1050769.67;172073.5;1414791.04;NA;38348.41;8036.6;NA
"Vera Cruz";23038;10709;2004;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23300;13500;1328973.06;1126406.79;202566.27;1637221.37;NA;81128.88;14099;NA
"Vera Cruz";23423;10888;2005;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23500;13908;1594565.22;1370965.92;223599.3;1851477.98;NA;93291.15;44956.53;NA
"Vera Cruz";23804;11065;2006;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23500;14050;1677878.87;1443158.03;234720.84;1983281.46;NA;67568.26;42914.1;NA
"Vera Cruz";22702;12167;2007;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23203;14517;1823907.79;1569400.67;254507.12;2123038.64;NA;177886.01;599094.91;NA
"Vera Cruz";23702;12703;2008;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23499;14803;2031949.75;1746722.33;285227.42;2340221.55;NA;32738.84;75262.13;NA
"Vera Cruz";23928;12824;2009;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";23858;13003;2427138;2085775;341363;2732126;NA;116227;NA;NA
"Vera Cruz";23983;13320;2010;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";21975;11140;2875357.2;2471443.21;403913.99;2999817.38;NA;392293.53;103913.75;NA
"Vera Cruz";24189;13434;2011;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";22250;11200;3307460.45;2833273.53;474186.92;3430655.95;NA;NA;NA;NA
"Vera Cruz";24389;13545;2012;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";24389;11200;3688094.64;3162362.25;525732.39;3808435.36;NA;NA;NA;NA
"Vera Cruz";25338;14073;2013;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";24500;13100;4070899.69;3487324.28;583575.41;4216811.86;NA;NA;NA;NA
"Vera Cruz";25525;14176;2014;"Prefeitura Municipal de Vera Cruz";"Agua e Esgoto";"Administracao publica direta";25500;13500;4505825.34;3857940.89;647884.45;4686903.41;NA;NA;NA;NA
