Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Colinas";2499;1141;2016;"Prefeitura Municipal de Colinas";"Agua";"Administracao publica direta";2499;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Colinas";2499;1141;2017;"Prefeitura Municipal de Colinas";"Agua";"Administracao publica direta";2499;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Colinas";2442;1115;2018;"Prefeitura Municipal de Colinas";"Agua";"Administracao publica direta";2442;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Colinas";2438;1113;2019;"Prefeitura Municipal de Colinas";"Agua";"Administracao publica direta";2438;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Colinas";2469;1127;2020;"Prefeitura Municipal de Colinas";"Agua";"Administracao publica direta";2469;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1610;254;2009;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1554;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1528;282;2010;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1528;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1523;281;2011;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1523;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1518;280;2012;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1518;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1567;289;2013;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1567;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1564;289;2014;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1564;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1562;288;2015;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1562;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1560;288;2016;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1560;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1559;288;2017;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1559;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1507;278;2018;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1507;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1501;277;2019;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1501;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiro Baixo";1495;276;2020;"Prefeitura Municipal de Coqueiro Baixo";"Agua";"Administracao publica direta";1495;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";3285;902;2008;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";1640;NA;43937.16;43937.16;NA;50000;NA;43940;NA;NA
"Coqueiros do Sul";3342;918;2009;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2685;NA;NA;45000;NA;50000;NA;62841;NA;NA
"Coqueiros do Sul";2439;897;2011;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2439;NA;195000;195000;NA;200000;NA;NA;NA;NA
"Coqueiros do Sul";2422;891;2012;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2422;NA;198500;198500;NA;205000;NA;NA;NA;NA
"Coqueiros do Sul";2486;915;2014;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2287;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";2476;911;2015;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2287;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";2467;908;2016;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2467;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";2458;904;2017;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2458;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";2327;856;2018;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2327;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Coqueiros do Sul";2286;841;2020;"Prefeitura Municipal de Coqueiros do Sul";"Agua";"Administracao publica direta";2286;NA;350000;350000;NA;350000;NA;NA;NA;NA
"Coronel Barros";2553;1135;2015;"Prefeitura Municipal de Coronel Barros";"Agua";"Administracao publica direta";1500;NA;176855.43;176855.43;NA;176855.43;NA;NA;NA;NA
"Coronel Barros";2519;1120;2019;"Prefeitura Municipal de Coronel Barros";"Agua";"Administracao publica direta";2519;NA;299103.43;299103.43;NA;299103.43;NA;NA;NA;NA
"Coronel Barros";2520;1120;2020;"Prefeitura Municipal de Coronel Barros";"Agua";"Administracao publica direta";2519;NA;316681.44;316681.44;NA;316681.44;NA;NA;NA;NA
"Coronel Pilar";1754;177;2013;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";440;177;28368;28368;NA;26000;NA;NA;NA;NA
"Coronel Pilar";1747;176;2014;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";440;176;29599;29599;NA;27000;NA;NA;NA;NA
"Coronel Pilar";1740;176;2015;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";446;176;29869;29869;NA;29000;NA;NA;NA;NA
"Coronel Pilar";1734;175;2016;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";460;190;32180;32180;NA;31900;NA;NA;NA;NA
"Coronel Pilar";1728;174;2017;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";465;195;40492.5;40492.5;NA;40492.5;NA;NA;NA;NA
"Coronel Pilar";1641;166;2018;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";465;195;43029.5;43029.5;NA;43029.5;NA;NA;NA;NA
"Coronel Pilar";1628;164;2019;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";474;204;47602.5;47602.5;NA;47602.5;NA;NA;NA;NA
"Coronel Pilar";1614;163;2020;"Prefeitura Municipal de Coronel Pilar";"Agua e Esgoto";"Administracao publica direta";480;210;52650;52650;NA;52650;NA;NA;NA;NA
"Cotipora";3917;2048;2010;"Prefeitura Municipal de Cotipora";"Esgoto";"Administracao publica direta";NA;260;NA;NA;NA;NA;NA;NA;NA;NA
"Coxilha";2998;1790;2008;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2821;NA;NA;NA;NA;NA;NA;18966;NA;NA
"Coxilha";2997;1789;2009;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2887;NA;62914;62914;NA;62914;NA;5675;NA;NA
"Coxilha";2826;1739;2010;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2826;NA;69500;69500;NA;62914;NA;81337.35;NA;NA
"Coxilha";2815;1732;2011;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2815;NA;80151.22;80151.22;NA;80151.22;NA;NA;NA;NA
"Coxilha";2803;1725;2012;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2803;NA;64288.22;64288.22;NA;64288.23;NA;NA;NA;NA
"Coxilha";2895;1781;2013;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2895;NA;64643.67;64643.67;NA;64647.67;NA;NA;NA;NA
"Coxilha";2889;1778;2014;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2889;NA;96912.37;96912.37;NA;96916.37;NA;NA;NA;NA
"Coxilha";2885;1775;2015;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2885;NA;96912.37;96912.37;NA;96916.37;NA;NA;NA;NA
"Coxilha";2880;1772;2016;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2880;NA;140874;140874;NA;140874;NA;NA;NA;NA
"Coxilha";2876;1770;2017;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2876;NA;141405.13;141405.13;NA;101600.56;NA;NA;NA;NA
"Coxilha";2769;1704;2018;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2769;NA;169740.88;169740.88;NA;169740.88;NA;NA;NA;NA
"Coxilha";2756;1696;2019;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2669;NA;169740.88;169740.88;NA;169740.88;NA;NA;NA;NA
"Coxilha";2743;1688;2020;"Prefeitura Municipal de Coxilha";"Agua";"Administracao publica direta";2743;NA;223269.24;223269.24;NA;223269.24;NA;NA;NA;NA
"Cristal do Sul";2826;931;2010;"Prefeitura Municipal de Cristal do Sul";"Agua";"Administracao publica direta";2826;NA;10000;10000;NA;10000;NA;5000;NA;NA
"Cristal do Sul";2844;937;2020;"Prefeitura Municipal de Cristal do Sul";"Agua";"Administracao publica direta";2800;NA;300250;300000;NA;400000;250;NA;NA;NA
"Cruzaltense";2141;489;2010;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";489;120;40890;40890;NA;40890;NA;NA;NA;NA
"Cruzaltense";2110;482;2011;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";482;120;30664.08;30664.08;NA;30664.08;NA;NA;NA;NA
"Cruzaltense";2080;475;2012;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";475;120;42436.05;42436.05;NA;42436.05;NA;NA;NA;NA
"Cruzaltense";2136;488;2013;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";488;120;59463.46;59463.46;NA;59463.46;NA;NA;NA;NA
"Cruzaltense";2115;483;2014;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";483;120;62702.12;62702.12;NA;62702.12;NA;NA;NA;NA
"Cruzaltense";2096;479;2015;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";479;120;64032.84;64032.84;NA;64032.84;NA;NA;NA;NA
"Cruzaltense";2077;474;2016;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";474;120;75132.88;75132.88;NA;94130.26;NA;NA;NA;NA
"Cruzaltense";2059;470;2017;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";474;120;90005.5;90005.5;NA;90005.5;NA;NA;NA;NA
"Cruzaltense";1870;427;2018;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";427;120;108625;108625;NA;108625;NA;NA;NA;NA
"Cruzaltense";1833;419;2019;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";419;120;125791.22;125791.22;NA;125791.22;NA;NA;NA;NA
"Cruzaltense";1799;411;2020;"Prefeitura Municipal de Cruzaltense";"Agua e Esgoto";"Administracao publica direta";411;120;140030.56;140030.56;NA;140030.56;NA;NA;NA;NA
"Dezesseis de Novembro";2923;614;2009;"Prefeitura Municipal de Dezesseis de Novembro";"Agua e Esgoto";"Administracao publica direta";2923;2923;NA;102334;NA;102334;NA;8000;NA;NA
"Dezesseis de Novembro";2866;667;2010;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2866;NA;104475.33;104475.33;NA;104475.33;NA;NA;NA;NA
"Dezesseis de Novembro";2822;657;2011;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2822;NA;129067.3;129067.3;NA;129067.3;NA;NA;NA;NA
"Dezesseis de Novembro";2769;644;2016;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2769;NA;133701.52;133701.52;NA;133701.52;NA;NA;NA;NA
"Dezesseis de Novembro";2744;639;2017;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2744;NA;149326.38;149326.38;NA;168544.57;NA;NA;NA;NA
"Dezesseis de Novembro";2478;577;2018;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2478;NA;179770.58;179770.58;NA;206970.54;NA;NA;NA;NA
"Dezesseis de Novembro";2427;565;2019;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2427;NA;214252.87;214252.87;NA;255977.07;NA;NA;NA;NA
"Dezesseis de Novembro";2378;553;2020;"Prefeitura Municipal de Dezesseis de Novembro";"Agua";"Administracao publica direta";2378;NA;225154.94;225154.94;NA;257293.37;NA;NA;NA;NA
"Dilermando de Aguiar";3144;1017;2013;"Prefeitura Municipal de Dilermando de Aguiar";"Agua";"Administracao publica direta";1017;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dilermando de Aguiar";3140;1016;2014;"Prefeitura Municipal de Dilermando de Aguiar";"Agua";"Administracao publica direta";1017;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dilermando de Aguiar";3136;1014;2015;"Prefeitura Municipal de Dilermando de Aguiar";"Agua";"Administracao publica direta";1017;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dilermando de Aguiar";3133;1013;2016;"Prefeitura Municipal de Dilermando de Aguiar";"Agua";"Administracao publica direta";2073;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";26421;26240;2009;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;2378;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";27572;27276;2010;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;2378;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";28348;28044;2012;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;2667;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";29528;29211;2013;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;2667;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";29862;29541;2014;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3012;NA;NA;NA;NA;NA;NA;NA;NA
"Dois Irmaos";30175;29851;2015;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3060;147940.56;NA;147940.56;147940.56;NA;NA;NA;NA
"Dois Irmaos";30472;30145;2016;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3094;115464.9;NA;115464.9;115464.9;NA;NA;NA;NA
"Dois Irmaos";30753;30423;2017;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3121;198440.38;NA;198440.38;198440.38;NA;NA;NA;NA
"Dois Irmaos";32205;31859;2018;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3330;82614.73;NA;82614.73;82614.73;NA;NA;NA;NA
"Dois Irmaos";32671;32320;2019;"Prefeitura Municipal de Dois Irmaos";"Esgoto";"Administracao publica direta";NA;3482;193207.66;NA;193207.66;193207.66;NA;NA;NA;NA
"Dois Irmaos das Missoes";2157;1094;2010;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2157;NA;45600;45600;NA;45600;NA;NA;NA;NA
"Dois Irmaos das Missoes";2142;1086;2011;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2097;NA;48350;48350;NA;48350;NA;NA;NA;NA
"Dois Irmaos das Missoes";2126;1078;2012;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2097;NA;75609.97;75609.97;NA;65290.49;NA;NA;NA;NA
"Dois Irmaos das Missoes";2192;1112;2013;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2150;NA;92090;92090;NA;93913;NA;NA;NA;NA
"Dois Irmaos das Missoes";2026;1028;2019;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2026;NA;63249.03;63248.03;NA;105413.9;1;NA;NA;NA
"Dois Irmaos das Missoes";2008;1018;2020;"Prefeitura Municipal de Dois Irmaos das Missoes";"Agua";"Administracao publica direta";2008;NA;65248;65248;NA;106413.9;NA;NA;NA;NA
"Dois Lajeados";3283;1566;2011;"Prefeitura Municipal de Dois Lajeados";"Agua";"Administracao publica direta";1566;NA;169329.09;169329.09;NA;167191.09;NA;NA;NA;NA
"Dois Lajeados";3430;1637;2017;"Prefeitura Municipal de Dois Lajeados";"Agua";"Administracao publica direta";1637;NA;289120.95;289120.95;NA;276516.26;NA;NA;NA;NA
"Dois Lajeados";3394;1619;2018;"Prefeitura Municipal de Dois Lajeados";"Agua";"Administracao publica direta";1637;NA;303545.25;303545.25;NA;303545.25;NA;NA;NA;NA
"Dois Lajeados";3400;1622;2019;"Prefeitura Municipal de Dois Lajeados";"Agua";"Administracao publica direta";1637;NA;325925.09;325925.09;NA;328727.98;NA;NA;NA;NA
"Dois Lajeados";3405;1625;2020;"Prefeitura Municipal de Dois Lajeados";"Agua";"Administracao publica direta";1637;NA;357821.7;357821.7;NA;358836.37;NA;NA;NA;NA
"Dom Feliciano";15279;3542;2017;"Prefeitura Municipal de Dom Feliciano";"Esgoto";"Administracao publica direta";NA;500;NA;NA;NA;NA;NA;NA;NA;NA
"Dom Feliciano";15338;3556;2018;"Prefeitura Municipal de Dom Feliciano";"Esgoto";"Administracao publica direta";NA;500;NA;NA;NA;NA;NA;NA;NA;NA
"Dom Pedro de Alcantara";2618;761;2016;"Prefeitura Municipal de Dom Pedro de Alcantara";"Agua e Esgoto";"Administracao publica direta";761;14;45580;45580;NA;NA;NA;NA;NA;NA
"Dom Pedro de Alcantara";2617;760;2017;"Prefeitura Municipal de Dom Pedro de Alcantara";"Agua e Esgoto";"Administracao publica direta";761;14;46780;46780;NA;NA;NA;NA;NA;NA
"Dom Pedro de Alcantara";2541;738;2018;"Prefeitura Municipal de Dom Pedro de Alcantara";"Agua e Esgoto";"Administracao publica direta";1980;14;360000;360000;NA;360000;NA;NA;NA;NA
"Dom Pedro de Alcantara";2534;736;2019;"Prefeitura Municipal de Dom Pedro de Alcantara";"Agua e Esgoto";"Administracao publica direta";1991;16;365500;365500;NA;365500;NA;NA;NA;NA
"Dom Pedro de Alcantara";2527;734;2020;"Prefeitura Municipal de Dom Pedro de Alcantara";"Agua";"Administracao publica direta";2000;NA;365550;365550;NA;365550;NA;NA;NA;NA
"Doutor Ricardo";2053;590;2007;"Prefeitura Municipal de Doutor Ricardo";"Agua";"Administracao publica direta";1570;NA;5400;5400;NA;5400;NA;260000;NA;NA
"Doutor Ricardo";2105;605;2008;"Prefeitura Municipal de Doutor Ricardo";"Agua";"Administracao publica direta";2053;NA;51243;51243;NA;57600;NA;9214.17;12060;NA
"Doutor Ricardo";2101;604;2009;"Prefeitura Municipal de Doutor Ricardo";"Agua";"Administracao publica direta";2101;NA;53913;53913;NA;61000;NA;94378;202356;NA
"Doutor Ricardo";2030;693;2010;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";2030;150;55500;55500;NA;63500;NA;3500;NA;NA
"Doutor Ricardo";2023;691;2011;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";2023;150;69600;69600;NA;69600;NA;NA;NA;NA
"Doutor Ricardo";2016;688;2012;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";2010;150;71500;71500;NA;71500;NA;NA;NA;NA
"Doutor Ricardo";2082;711;2013;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";680;150;116718;116718;NA;116718;NA;NA;NA;NA
"Doutor Ricardo";2079;710;2014;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";685;150;129177;129177;NA;129177;NA;NA;NA;NA
"Doutor Ricardo";2076;709;2015;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";690;150;132000;132000;NA;132000;NA;NA;NA;NA
"Doutor Ricardo";2074;708;2016;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";685;150;158822;158822;NA;158822;NA;NA;NA;NA
"Doutor Ricardo";2071;707;2017;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";688;150;165595.11;165595.11;NA;165595.11;NA;NA;NA;NA
"Doutor Ricardo";1994;681;2018;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";681;150;179112.46;179112.46;NA;179112.46;NA;NA;NA;NA
"Doutor Ricardo";1983;677;2019;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";677;150;203715;203715;NA;203715;NA;NA;NA;NA
"Doutor Ricardo";1975;674;2020;"Prefeitura Municipal de Doutor Ricardo";"Agua e Esgoto";"Administracao publica direta";674;150;228000;228000;NA;228000;NA;NA;NA;NA
"Engenho Velho";1467;488;2009;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1467;NA;57024;30000;NA;55524;27024;6930;NA;NA
"Engenho Velho";1527;599;2010;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1458;NA;32000;32000;NA;60000;NA;3000;NA;NA
"Engenho Velho";1428;560;2014;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1428;NA;62400;62400;NA;66166.22;NA;NA;NA;NA
"Engenho Velho";1397;548;2015;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1396;NA;65000;65000;NA;70000;NA;NA;NA;NA
"Engenho Velho";1367;536;2016;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1367;NA;75000;75000;NA;80000;NA;NA;NA;NA
"Engenho Velho";1340;526;2017;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1340;NA;86000;86000;NA;90000;NA;NA;NA;NA
"Engenho Velho";1088;427;2018;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1088;NA;90000;90000;NA;100000;NA;NA;NA;NA
"Engenho Velho";1034;406;2019;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";1034;NA;105489.84;105489.84;NA;105489.84;NA;NA;NA;NA
"Engenho Velho";982;385;2020;"Prefeitura Municipal de Engenho Velho";"Agua";"Administracao publica direta";982;NA;110804.69;110804.69;NA;110804.69;NA;NA;NA;NA
"Ernestina";3094;1253;2009;"Prefeitura Municipal de Ernestina";"Agua";"Administracao publica direta";3094;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ernestina";3088;1671;2010;"Prefeitura Municipal de Ernestina";"Agua";"Administracao publica direta";3088;NA;228000;228000;NA;226000;NA;180000;NA;NA
"Ernestina";3215;1740;2017;"Prefeitura Municipal de Ernestina";"Agua";"Administracao publica direta";3100;NA;352181.07;352181.07;NA;352181.07;NA;NA;NA;NA
"Ernestina";3167;1714;2018;"Prefeitura Municipal de Ernestina";"Agua";"Administracao publica direta";3100;NA;387111.34;387111.34;NA;387111.34;NA;NA;NA;NA
"Ernestina";3168;1714;2019;"Prefeitura Municipal de Ernestina";"Agua";"Administracao publica direta";3168;NA;612708.96;612708.96;NA;612708.96;NA;NA;NA;NA
"Herval";6975;4668;2015;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;2865;224131.3;NA;224131.3;334161.8;NA;NA;NA;NA
"Herval";6978;4670;2016;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;2975;3866.64;NA;3866.64;3866.64;NA;NA;NA;NA
"Herval";6980;4671;2017;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;2986;2757.63;NA;2757.63;4109.85;NA;NA;NA;NA
"Herval";6828;4569;2018;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;2986;3033.39;NA;3033.39;4010.92;NA;NA;NA;NA
"Herval";6821;4565;2019;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;2986;3150.95;NA;3150.95;4226.58;NA;NA;NA;NA
"Herval";6814;4560;2020;"Prefeitura Municipal de Herval";"Esgoto";"Administracao publica direta";NA;3000;4388.01;NA;4388.01;4388.02;NA;NA;NA;NA
"Esperanca do Sul";3468;481;2009;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3468;NA;99384;99384;NA;99384;NA;NA;NA;NA
"Esperanca do Sul";3272;844;2010;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3272;NA;120745.93;120745.93;NA;120745.93;NA;157042.11;NA;NA
"Esperanca do Sul";3235;834;2011;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3050;NA;146035.31;146035.31;NA;146035.31;NA;NA;NA;NA
"Esperanca do Sul";3291;849;2013;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3291;NA;234266.7;234266.7;NA;237301.85;NA;NA;NA;NA
"Esperanca do Sul";3268;843;2014;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3268;NA;309358.24;309358.24;NA;311337.56;NA;NA;NA;NA
"Esperanca do Sul";3245;837;2015;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3245;NA;347573.88;347573.88;NA;350107;NA;NA;NA;NA
"Esperanca do Sul";3224;832;2016;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3224;NA;366380.26;366380.26;NA;367780.08;NA;NA;NA;NA
"Esperanca do Sul";3204;826;2017;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";3204;NA;411634.11;411634.11;NA;412678.19;NA;NA;NA;NA
"Esperanca do Sul";2969;766;2018;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";2969;NA;446109.52;446109.52;NA;419548.45;NA;NA;NA;NA
"Esperanca do Sul";2926;755;2019;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";2926;NA;474193.64;474193.64;NA;444709.84;NA;NA;NA;NA
"Esperanca do Sul";2885;744;2020;"Prefeitura Municipal de Esperanca do Sul";"Agua";"Administracao publica direta";2885;NA;533558.22;533558.22;NA;501598.15;NA;NA;NA;NA
"Estrela";30619;25913;2010;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1200;NA;NA;NA;NA;NA;NA;2000;NA
"Estrela";30867;26123;2011;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1200;NA;NA;NA;50;NA;NA;NA;NA
"Estrela";31105;26324;2012;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1200;NA;NA;NA;NA;NA;NA;NA;NA
"Estrela";32309;27343;2013;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1260;NA;NA;NA;NA;NA;NA;NA;NA
"Estrela";32950;27886;2016;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1400;NA;NA;NA;1;NA;NA;NA;NA
"Estrela";33140;28047;2017;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;1600;NA;NA;NA;1;NA;NA;NA;NA
"Estrela";33820;28622;2018;"Prefeitura Municipal de Estrela";"Esgoto";"Administracao publica direta";NA;25000;NA;NA;NA;1;NA;NA;NA;NA
